human_input	human_symbol	human_gene_id	input_match	zebrafish_symbol	zebrafish_gene_id	relationship	n_zebrafish_orthologs	status
MTA1	MTA1	9112	official_symbol				0	no_zebrafish_ortholog
MYCBP2	MYCBP2	23077	official_symbol	mycbp2	368439	Ortholog	1	mapped
N4BP1	N4BP1	9683	official_symbol	n4bp1	327327	Ortholog	1	mapped
NCCRP1	NCCRP1	342897	official_symbol	nccrp1	30078	Ortholog	1	mapped
NDFIP2	NDFIP2	54602	official_symbol	ndfip2	406656	Ortholog	1	mapped
NEDD4L	NEDD4L	23327	official_symbol	nedd4l	559634	Ortholog	1	mapped
NEMF	NEMF	9147	official_symbol	nemf	767767	Ortholog	1	mapped
NHLRC1	NHLRC1	378884	official_symbol				0	no_zebrafish_ortholog
NHLRC3	NHLRC3	387921	official_symbol	wu:fj39h09	100004725	Ortholog	1	mapped
NKD2	NKD2	85409	official_symbol	nkd2b	794221	Ortholog	1	mapped
NOP53	NOP53	29997	official_symbol	nop53	322404	Ortholog	1	mapped
NPLOC4	NPLOC4	55666	official_symbol	nploc4	327447	Ortholog	1	mapped
NSFL1C	NSFL1C	55968	official_symbol	nsfl1c	492805	Ortholog	1	mapped
NUB1	NUB1	51667	official_symbol	nub1	557021	Ortholog	1	mapped
PABIR1	PABIR1	116224	official_symbol				0	no_zebrafish_ortholog
PABIR2	PABIR2	159090	official_symbol				0	no_zebrafish_ortholog
PABIR3	PABIR3	159091	official_symbol				0	no_zebrafish_ortholog
PABPN1L	PABPN1L	390748	official_symbol				0	no_zebrafish_ortholog
PANO1	PANO1	101927423	official_symbol				0	no_zebrafish_ortholog
PAQR3	PAQR3	152559	official_symbol	paqr3a	393683	Ortholog	1	mapped
PCBP2	PCBP2	5094	official_symbol	pcbp2	321844	Ortholog	1	mapped
PCNP	PCNP	57092	official_symbol	pcnp	450014	Ortholog	1	mapped
PELI1	PELI1	57162	official_symbol				0	no_zebrafish_ortholog
PHF20L1	PHF20L1	51105	official_symbol	phf20l1	327626	Ortholog	1	mapped
PIAS1	PIAS1	8554	official_symbol				0	no_zebrafish_ortholog
PLK1	PLK1	5347	official_symbol	plk1	280649	Ortholog	1	mapped
PLK3	PLK3	1263	official_symbol	plk3	334202	Ortholog	1	mapped
PPP2CB	PPP2CB	5516	official_symbol	ppp2cb	406582	Ortholog	1	mapped
PPP2R5C	PPP2R5C	5527	official_symbol	ppp2r5ca	100005981	Ortholog	1	mapped
PRAME	PRAME	23532	official_symbol				0	no_zebrafish_ortholog
PRAMEF1	PRAMEF1	65121	official_symbol				0	no_zebrafish_ortholog
PRAMEF10	PRAMEF10	343071	official_symbol				0	no_zebrafish_ortholog
PRAMEF11	PRAMEF11	440560	official_symbol				0	no_zebrafish_ortholog
PRAMEF12	PRAMEF12	390999	official_symbol				0	no_zebrafish_ortholog
PRAMEF13	PRAMEF13	400736	official_symbol				0	no_zebrafish_ortholog
PRAMEF14	PRAMEF14	729528	official_symbol				0	no_zebrafish_ortholog
PRAMEF15	PRAMEF15	653619	official_symbol				0	no_zebrafish_ortholog
PRAMEF17	PRAMEF17	391004	official_symbol				0	no_zebrafish_ortholog
PRAMEF18	PRAMEF18	391003	official_symbol				0	no_zebrafish_ortholog
PRAMEF19	PRAMEF19	645414	official_symbol				0	no_zebrafish_ortholog
PRAMEF2	PRAMEF2	65122	official_symbol				0	no_zebrafish_ortholog
PRAMEF20	PRAMEF20	645425	official_symbol				0	no_zebrafish_ortholog
PRAMEF22	PRAMEF22	653606	official_symbol				0	no_zebrafish_ortholog
PRAMEF25	PRAMEF25	441873	official_symbol				0	no_zebrafish_ortholog
PRAMEF26	PRAMEF26	645359	official_symbol				0	no_zebrafish_ortholog
PRAMEF27	PRAMEF27	101929983	official_symbol				0	no_zebrafish_ortholog
PRAMEF33	PRAMEF33	645382	official_symbol				0	no_zebrafish_ortholog
PRAMEF4	PRAMEF4	400735	official_symbol				0	no_zebrafish_ortholog
PRAMEF5	PRAMEF5	343068	official_symbol				0	no_zebrafish_ortholog
PRAMEF6	PRAMEF6	440561	official_symbol				0	no_zebrafish_ortholog
PRAMEF7	PRAMEF7	441871	official_symbol				0	no_zebrafish_ortholog
PRAMEF8	PRAMEF8	391002	official_symbol				0	no_zebrafish_ortholog
PRAMEF9	PRAMEF9	343070	official_symbol				0	no_zebrafish_ortholog
PRICKLE1	PRICKLE1	144165	official_symbol	prickle1a	368249	Ortholog	1	mapped
PSMA2	PSMA2	5683	official_symbol				0	no_zebrafish_ortholog
PSMA3	PSMA3	5684	official_symbol	psma3	564370	Ortholog	1	mapped
PSMA4	PSMA4	5685	official_symbol	psma4	326687	Ortholog	1	mapped
PSMA5	PSMA5	5686	official_symbol	psma5	403011	Ortholog	1	mapped
PSMA7	PSMA7	5688	official_symbol				0	no_zebrafish_ortholog
PSMA8	PSMA8	143471	official_symbol				0	no_zebrafish_ortholog
PSMB1	PSMB1	5689	official_symbol	psmb1	445413	Ortholog	1	mapped
PSMB10	PSMB10	5699	official_symbol				0	no_zebrafish_ortholog
PSMB11	PSMB11	122706	official_symbol				0	no_zebrafish_ortholog
PSMB2	PSMB2	5690	official_symbol	psmb2	436882	Ortholog	1	mapped
PSMB3	PSMB3	5691	official_symbol	psmb3	573095	Ortholog	1	mapped
PSMB6	PSMB6	5694	official_symbol				0	no_zebrafish_ortholog
PSMB7	PSMB7	5695	official_symbol				0	no_zebrafish_ortholog
PSMB9	PSMB9	5698	official_symbol				0	no_zebrafish_ortholog
PSMC1	PSMC1	5700	official_symbol				0	no_zebrafish_ortholog
PSMC2	PSMC2	5701	official_symbol	psmc2	393941	Ortholog	1	mapped
PSMC3	PSMC3	5702	official_symbol	psmc3	321947	Ortholog	1	mapped
PSMC4	PSMC4	5704	official_symbol	psmc4	326884	Ortholog	1	mapped
PSMC5	PSMC5	5705	official_symbol	psmc5	445285	Ortholog	1	mapped
PSMC6	PSMC6	5706	official_symbol	psmc6	321585	Ortholog	1	mapped
PSMD1	PSMD1	5707	official_symbol	psmd1	554967	Ortholog	1	mapped
PSMD12	PSMD12	5718	official_symbol	psmd12	321898	Ortholog	1	mapped
PSMD13	PSMD13	5719	official_symbol	psmd13	393922	Ortholog	1	mapped
PSMD14	PSMD14	10213	official_symbol	psmd14	799058	Ortholog	1	mapped
PSMD2	PSMD2	5708	official_symbol	psmd2	393518	Ortholog	1	mapped
PSMD3	PSMD3	5709	official_symbol	psmd3	393544	Ortholog	1	mapped
PSMD4	PSMD4	5710	official_symbol	psmd4a	415202	Ortholog	1	mapped
PSMD6	PSMD6	9861	official_symbol	psmd6	393261	Ortholog	1	mapped
PSMD7	PSMD7	5713	official_symbol	psmd7	327330	Ortholog	1	mapped
PSMD8	PSMD8	5714	official_symbol	psmd8	415221	Ortholog	1	mapped
PSMF1	PSMF1	9491	official_symbol	psmf1	436820	Ortholog	1	mapped
RAB40A	RAB40A	142684	official_symbol				0	no_zebrafish_ortholog
RAB40B	RAB40B	10966	official_symbol				0	no_zebrafish_ortholog
RAB40C	RAB40C	57799	official_symbol				0	no_zebrafish_ortholog
RAD23A	RAD23A	5886	official_symbol	rad23aa	445284	Ortholog	1	mapped
RAD23B	RAD23B	5887	official_symbol	rad23b	393536	Ortholog	1	mapped
RANBP10	RANBP10	57610	official_symbol	ranbp10	793293	Ortholog	1	mapped
RANBP9	RANBP9	10048	official_symbol	ranbp9	558976	Ortholog	1	mapped
RCHY1	RCHY1	25898	official_symbol	rchy1	321875	Ortholog	1	mapped
RFFL	RFFL	117584	official_symbol				0	no_zebrafish_ortholog
RFPL1	RFPL1	5988	official_symbol				0	no_zebrafish_ortholog
RHOBTB3	RHOBTB3	22836	official_symbol	rhobtb3	562804	Ortholog	1	mapped
RIOK3	RIOK3	8780	official_symbol	riok3	445220	Ortholog	1	mapped
RMND5A	RMND5A	64795	official_symbol				0	no_zebrafish_ortholog
RMND5B	RMND5B	64777	official_symbol	rmnd5b	393747	Ortholog	1	mapped
RNF10	RNF10	9921	official_symbol	rnf10	560444	Ortholog	1	mapped
RNF122	RNF122	79845	official_symbol	rnf122	100329730	Ortholog	1	mapped
RNF126	RNF126	55658	official_symbol	rnf126	100009648	Ortholog	1	mapped
RNF139	RNF139	11236	official_symbol	rnf139	100144552	Ortholog	1	mapped
RNF145	RNF145	153830	official_symbol	rnf145a	565986	Ortholog	1	mapped
RNF180	RNF180	285671	official_symbol				0	no_zebrafish_ortholog
RNF186	RNF186	54546	official_symbol				0	no_zebrafish_ortholog
RNF187	RNF187	149603	official_symbol				0	no_zebrafish_ortholog
RNF216	RNF216	54476	official_symbol	rnf216	559441	Ortholog	1	mapped
RNF34	RNF34	80196	official_symbol	rnf34a	334203	Ortholog	1	mapped
RNF4	RNF4	6047	official_symbol	rnf4	557319	Ortholog	1	mapped
RNF7	RNF7	9616	official_symbol	rnf7	503534	Ortholog	1	mapped
RPL11	RPL11	6135	official_symbol	rpl11	415229	Ortholog	1	mapped
RYBP	RYBP	23429	official_symbol				0	no_zebrafish_ortholog
SENP1	SENP1	29843	official_symbol				0	no_zebrafish_ortholog
SH3BGRL	SH3BGRL	6451	official_symbol				0	no_zebrafish_ortholog
SH3RF2	SH3RF2	153769	official_symbol				0	no_zebrafish_ortholog
SIAH1	SIAH1	6477	official_symbol	siah1	80955	Ortholog	1	mapped
SIAH2	SIAH2	6478	official_symbol				0	no_zebrafish_ortholog
SIAH3	SIAH3	283514	official_symbol				0	no_zebrafish_ortholog
SKP2	SKP2	6502	official_symbol	skp2	563708	Ortholog	1	mapped
SMAD7	SMAD7	4092	official_symbol	smad7	326282	Ortholog	1	mapped
SMURF1	SMURF1	57154	official_symbol	smurf1	321695	Ortholog	1	mapped
SMURF2	SMURF2	64750	official_symbol	smurf2	563633	Ortholog	1	mapped
SOCS2	SOCS2	8835	official_symbol	socs2	562062	Ortholog	1	mapped
SOCS4	SOCS4	122809	official_symbol				0	no_zebrafish_ortholog
SPOP	SPOP	8405	official_symbol	spop	100005514	Ortholog	1	mapped
SPOPL	SPOPL	339745	official_symbol	spopla	541318	Ortholog	1	mapped
SPSB1	SPSB1	80176	official_symbol	spsb1	334190	Ortholog	1	mapped
SPSB2	SPSB2	84727	official_symbol				0	no_zebrafish_ortholog
SPSB3	SPSB3	90864	official_symbol	spsb3a	796171	Ortholog	1	mapped
SPSB4	SPSB4	92369	official_symbol				0	no_zebrafish_ortholog
STK33	STK33	65975	official_symbol	stk33	565828	Ortholog	1	mapped
STUB1	STUB1	10273	official_symbol	stub1	324243	Ortholog	1	mapped
STYX	STYX	6815	official_symbol	styx	554088	Ortholog	1	mapped
SUMO1	SUMO1	7341	official_symbol	sumo1	406438	Ortholog	1	mapped
SUMO2	SUMO2	6613	official_symbol	sumo2b	445027	Ortholog	1	mapped
SYVN1	SYVN1	84447	official_symbol	syvn1	335226	Ortholog	1	mapped
TAF1	TAF1	6872	official_symbol				0	no_zebrafish_ortholog
TAF9	TAF9	6880	official_symbol				0	no_zebrafish_ortholog
TBL1X	TBL1X	6907	official_symbol	tbl1x	560294	Ortholog	1	mapped
TBX21	TBX21	30009	official_symbol	tbx21	797797	Ortholog	1	mapped
TCF25	TCF25	22980	official_symbol	tcf25	445817	Ortholog	1	mapped
TF	TF	7018	official_symbol				0	no_zebrafish_ortholog
TLK2	TLK2	11011	official_symbol	tlk2	407732	Ortholog	1	mapped
TNFAIP1	TNFAIP1	7126	official_symbol				0	no_zebrafish_ortholog
TOPORS	TOPORS	10210	official_symbol	toporsa	324197	Ortholog	1	mapped
TRAF4	TRAF4	9618	official_symbol	traf4a	404045	Ortholog	1	mapped
TRIB1	TRIB1	10221	official_symbol				0	no_zebrafish_ortholog
TRIB2	TRIB2	28951	official_symbol	trib2	100331041	Ortholog	1	mapped
TRIM13	TRIM13	10206	official_symbol	trim13	553630	Ortholog	1	mapped
TRIM26	TRIM26	7726	official_symbol				0	no_zebrafish_ortholog
TRIM28	TRIM28	10155	official_symbol				0	no_zebrafish_ortholog
TRIM3	TRIM3	10612	official_symbol				0	no_zebrafish_ortholog
TRIM38	TRIM38	10475	official_symbol				0	no_zebrafish_ortholog
TRIM39	TRIM39	56658	official_symbol				0	no_zebrafish_ortholog
TRIM48	TRIM48	79097	official_symbol				0	no_zebrafish_ortholog
TRIM71	TRIM71	131405	official_symbol	trim71	561754	Ortholog	1	mapped
TRIM9	TRIM9	114088	official_symbol	trim9	336099	Ortholog	1	mapped
TRIP12	TRIP12	9320	official_symbol	trip12	564866	Ortholog	1	mapped
TRPC4AP	TRPC4AP	26133	official_symbol				0	no_zebrafish_ortholog
TSPAN17	TSPAN17	26262	official_symbol				0	no_zebrafish_ortholog
TTC36	TTC36	143941	official_symbol	ttc36	492516	Ortholog	1	mapped
UBE2A	UBE2A	7319	official_symbol	ube2a	797853	Ortholog	1	mapped
UBE2B	UBE2B	7320	official_symbol	ube2b	437020	Ortholog	1	mapped
UBE2C	UBE2C	11065	official_symbol	ube2c	566441	Ortholog	1	mapped
UBE2D1	UBE2D1	7321	official_symbol	ube2d1b	324015	Ortholog	1	mapped
UBE2D3	UBE2D3	7323	official_symbol				0	no_zebrafish_ortholog
UBE2G1	UBE2G1	7326	official_symbol	ube2g1a	334133	Ortholog	1	mapped
UBE2H	UBE2H	7328	official_symbol	ube2h	368425	Ortholog	1	mapped
UBE2K	UBE2K	3093	official_symbol	ube2kb	30100	Ortholog	1	mapped
UBE2N	UBE2N	7334	official_symbol	ube2na	406807	Ortholog	1	mapped
UBE2S	UBE2S	27338	official_symbol	ube2s	565498	Ortholog	1	mapped
UBE2U	UBE2U	148581	official_symbol				0	no_zebrafish_ortholog
UBE2W	UBE2W	55284	official_symbol	ube2wb	692325	Ortholog	1	mapped
UBE3A	UBE3A	7337	official_symbol	ube3a	792398	Ortholog	1	mapped
UBE3D	UBE3D	90025	official_symbol	ube3d	553294	Ortholog	1	mapped
UBQLN4	UBQLN4	56893	official_symbol				0	no_zebrafish_ortholog
UBR1	UBR1	197131	official_symbol	ubr1	568531	Ortholog	1	mapped
UBR2	UBR2	23304	official_symbol	ubr2	559136	Ortholog	1	mapped
UBR3	UBR3	130507	official_symbol	ubr3	553247	Ortholog	1	mapped
UBR4	UBR4	23352	official_symbol	ubr4	407625	Ortholog	1	mapped
UBR5	UBR5	51366	official_symbol	ubr5	334627	Ortholog	1	mapped
UBXN1	UBXN1	51035	official_symbol	ubxn1	322073	Ortholog	1	mapped
UBXN11	UBXN11	91544	official_symbol	ubxn11	569134	Ortholog	1	mapped
UBXN2A	UBXN2A	165324	official_symbol	ubxn2a	100537478	Ortholog	1	mapped
UBXN2B	UBXN2B	137886	official_symbol				0	no_zebrafish_ortholog
UBXN7	UBXN7	26043	official_symbol	ubxn7	402913	Ortholog	1	mapped
UCHL1	UCHL1	7345	official_symbol	uchl1	325119	Ortholog	1	mapped
UCHL5	UCHL5	51377	official_symbol	uchl5	406357	Ortholog	1	mapped
UFD1	UFD1	7353	official_symbol	ufd1l	436724	Ortholog	1	mapped
USP26	USP26	83844	official_symbol				0	no_zebrafish_ortholog
USP38	USP38	84640	official_symbol	usp38	563778	Ortholog	1	mapped
USP44	USP44	84101	official_symbol	usp44	393227	Ortholog	1	mapped
USP5	USP5	8078	official_symbol	usp5	406618	Ortholog	1	mapped
USP9X	USP9X	8239	official_symbol	usp9	568683	Ortholog	1	mapped
WAC	WAC	51322	official_symbol	waca	323904	Ortholog	1	mapped
WDR26	WDR26	80232	official_symbol				0	no_zebrafish_ortholog
WWP1	WWP1	11059	official_symbol	wwp1	103909792	Ortholog	1	mapped
WWP2	WWP2	11060	official_symbol				0	no_zebrafish_ortholog
WWTR1	WWTR1	25937	official_symbol	wwtr1	568008	Ortholog	1	mapped
XPO1	XPO1	7514	official_symbol				0	no_zebrafish_ortholog
YPEL5	YPEL5	51646	official_symbol	ypel5	100332089	Ortholog	1	mapped
ZER1	ZER1	10444	official_symbol	zer1	405837	Ortholog	1	mapped
ZFAND2A	ZFAND2A	90637	official_symbol	zfand2a	393489	Ortholog	1	mapped
ZFAND2B	ZFAND2B	130617	official_symbol				0	no_zebrafish_ortholog
ZNF418	ZNF418	147686	official_symbol				0	no_zebrafish_ortholog
ZNF574	ZNF574	64763	official_symbol	znf574	798589	Ortholog	1	mapped
ZNF598	ZNF598	90850	official_symbol	znf598	407728	Ortholog	1	mapped
ZNRF1	ZNRF1	84937	official_symbol	znrf1	393844	Ortholog	1	mapped
ZNRF2	ZNRF2	223082	official_symbol	znrf2b	767761	Ortholog	1	mapped
ZNRF4	ZNRF4	148066	official_symbol				0	no_zebrafish_ortholog
ZSWIM8	ZSWIM8	23053	official_symbol	zswim8	100148379	Ortholog	1	mapped
ZYG11B	ZYG11B	79699	official_symbol	zyg11	555349	Ortholog	1	mapped
ABCB7	ABCB7	22	official_symbol	abcb7	566515	Ortholog	1	mapped
ADGRB1	ADGRB1	575	official_symbol				0	no_zebrafish_ortholog
ARG2	ARG2	384	official_symbol	arg2	322614	Ortholog	1	mapped
CLCN3	CLCN3	1182	official_symbol	clcn3	559340	Ortholog	1	mapped
CYP1A1	CYP1A1	1543	official_symbol	cyp1a	140634	Ortholog	1	mapped
CYP1A2	CYP1A2	1544	official_symbol				0	no_zebrafish_ortholog
DUOX1	DUOX1	53905	official_symbol	duox	565097	Ortholog	1	mapped
DUOX2	DUOX2	50506	official_symbol				0	no_zebrafish_ortholog
FAS	FAS	355	official_symbol				0	no_zebrafish_ortholog
HVCN1	HVCN1	84329	official_symbol	hvcn1	436618	Ortholog	1	mapped
INAVA	INAVA	55765	official_symbol	inavaa	567844	Ortholog	1	mapped
MAOB	MAOB	4129	official_symbol	maoa	404730	Ortholog	1	mapped
MIR24-1	MIR24-1	407012	official_symbol				0	no_zebrafish_ortholog
MPO	MPO	4353	official_symbol				0	no_zebrafish_ortholog
MPV17L	MPV17L	255027	official_symbol	mpv17l	563178	Ortholog	1	mapped
NDUFA4L2	COXFA4L2	56901	synonym	coxfa4l2	141386390	Ortholog	1	mapped
NDUFC2	NDUFC2	4718	official_symbol	ndufc2	541390	Ortholog	1	mapped
PAGE4	PAGE4	9506	official_symbol				0	no_zebrafish_ortholog
PIKFYVE	PIKFYVE	200576	official_symbol	pikfyve	337690	Ortholog	1	mapped
RAB27A	RAB27A	5873	official_symbol	rab27a	570907	Ortholog	1	mapped
SLC5A3	SLC5A3	6526	official_symbol				0	no_zebrafish_ortholog
SOD2	SOD2	6648	official_symbol	sod2	335799	Ortholog	1	mapped
SPHK2	SPHK2	56848	official_symbol	sphk2	100150090	Ortholog	1	mapped
TP53I3	TP53I3	9540	official_symbol	tp53i3	796473	Ortholog	1	mapped
TRAP1	TRAP1	10131	official_symbol	trap1	571959	Ortholog	1	mapped
UCP1	UCP1	7350	official_symbol	ucp1	83908	Ortholog	1	mapped
ZNF205	ZNF205	7755	official_symbol				0	no_zebrafish_ortholog
AKR1C1	AKR1C1	1645	official_symbol				0	no_zebrafish_ortholog
AKR1C3	AKR1C3	8644	official_symbol				0	no_zebrafish_ortholog
APOA4	APOA4	337	official_symbol				0	no_zebrafish_ortholog
ARF4	ARF4	378	official_symbol				0	no_zebrafish_ortholog
ATG5	ATG5	9474	official_symbol	atg5	494180	Ortholog	1	mapped
ATP5IF1	ATP5IF1	93974	official_symbol	atp5if1a	100037369	Ortholog	1	mapped
BCO2	BCO2	83875	official_symbol				0	no_zebrafish_ortholog
BMP7	BMP7	655	official_symbol				0	no_zebrafish_ortholog
BRCA1	BRCA1	672	official_symbol				0	no_zebrafish_ortholog
CAT	CAT	847	official_symbol	cat	30068	Ortholog	1	mapped
CBR1	CBR1	873	official_symbol	cbr1	373866	Ortholog	1	mapped
CBS	CBS	875	official_symbol	cbsa	550524	Ortholog	1	mapped
CCN1	CCN1	3491	official_symbol	ccn1	403033	Ortholog	1	mapped
CCS	CCS	9973	official_symbol	ccs	550489	Ortholog	1	mapped
CD177	CD177	57126	official_symbol				0	no_zebrafish_ortholog
CDKN1A	CDKN1A	1026	official_symbol	cdkn1a	100151416	Ortholog	1	mapped
CYB5R4	CYB5R4	51167	official_symbol	cyb5r4	553685	Ortholog	1	mapped
CYP1B1	CYP1B1	1545	official_symbol	cyp1b1	100150054	Ortholog	1	mapped
DDIT4	DDIT4	54541	official_symbol	ddit4	378866	Ortholog	1	mapped
DHFRP1	DHFRP1	573971	official_symbol				0	no_zebrafish_ortholog
DHRS4	DHRS4	10901	official_symbol				0	no_zebrafish_ortholog
DRD5	DRD5	1816	official_symbol	drd5a	100536970	Ortholog	1	mapped
EDN1	EDN1	1906	official_symbol	edn1	58032	Ortholog	1	mapped
EIF6	EIF6	3692	official_symbol	eif6	386850	Ortholog	1	mapped
ELAVL1	ELAVL1	1994	official_symbol	elavl1a	30736	Ortholog	1	mapped
ENSG00000274276			not_found				0	human_gene_not_found
EPX	EPX	8288	official_symbol				0	no_zebrafish_ortholog
FOXM1	FOXM1	2305	official_symbol	foxm1	394072	Ortholog	1	mapped
GADD45A	GADD45A	1647	official_symbol				0	no_zebrafish_ortholog
GLS2	GLS2	27165	official_symbol				0	no_zebrafish_ortholog
GNAI2	GNAI2	2771	official_symbol				0	no_zebrafish_ortholog
GPX3	GPX3	2878	official_symbol	gpx3	798788	Ortholog	1	mapped
HDAC6	HDAC6	10013	official_symbol	hdac6	565482	Ortholog	1	mapped
IFI6	IFI6	2537	official_symbol				0	no_zebrafish_ortholog
IL19	IL19	29949	official_symbol				0	no_zebrafish_ortholog
IMMP2L	IMMP2L	83943	official_symbol	immp2l	445299	Ortholog	1	mapped
LPO	LPO	4025	official_symbol				0	no_zebrafish_ortholog
MFSD8	MFSD8	256471	official_symbol	mfsd8	564342	Ortholog	1	mapped
MIR27B	MIR27B	407019	official_symbol				0	no_zebrafish_ortholog
MT3	MT3	4504	official_symbol				0	no_zebrafish_ortholog
MYCN	MYCN	4613	official_symbol	mycn	252851	Ortholog	1	mapped
NCF1B	NCF1B	654816	official_symbol				0	no_zebrafish_ortholog
NCF1C	NCF1C	654817	official_symbol				0	no_zebrafish_ortholog
NCF2	NCF2	4688	official_symbol	ncf2	562473	Ortholog	1	mapped
NCF4	NCF4	4689	official_symbol	ncf4	403014	Ortholog	1	mapped
NNT	NNT	23530	official_symbol	nnt	406619	Ortholog	1	mapped
NOS3	NOS3	4846	official_symbol				0	no_zebrafish_ortholog
NOX3	NOX3	50508	official_symbol				0	no_zebrafish_ortholog
NOX5	NOX5	79400	official_symbol	nox5	100149800	Ortholog	1	mapped
NOXA1	NOXA1	10811	official_symbol	noxa1	556318	Ortholog	1	mapped
NOXO1	NOXO1	124056	official_symbol				0	no_zebrafish_ortholog
NQO1	NQO1	1728	official_symbol				0	no_zebrafish_ortholog
PARL	PARL	55486	official_symbol				0	no_zebrafish_ortholog
PDGFRB	PDGFRB	5159	official_symbol	pdgfrb	559529	Ortholog	1	mapped
PLA2R1	PLA2R1	22925	official_symbol	pla2r1	100538038	Ortholog	1	mapped
PRDX1	PRDX1	5052	official_symbol				0	no_zebrafish_ortholog
PRDX3	PRDX3	10935	official_symbol	prdx3	373079	Ortholog	1	mapped
PRDX4	PRDX4	10549	official_symbol	prdx4	570477	Ortholog	1	mapped
PRDX6	PRDX6	9588	official_symbol	prdx6	393778	Ortholog	1	mapped
PREX1	PREX1	57580	official_symbol	prex1	570984	Ortholog	1	mapped
PRG3	PRG3	10394	official_symbol				0	no_zebrafish_ortholog
PXDN	PXDN	7837	official_symbol	pxdn	100332937	Ortholog	1	mapped
PXDNL	PXDNL	137902	official_symbol				0	no_zebrafish_ortholog
RAC2	RAC2	5880	official_symbol	rac2	415151	Ortholog	1	mapped
RFK	RFK	55312	official_symbol	rfk	560915	Ortholog	1	mapped
RIPK3	RIPK3	11035	official_symbol	ripk3	100004555	Ortholog	1	mapped
RNF41	RNF41	10193	official_symbol	rnf41	406837	Ortholog	1	mapped
ROMO1	ROMO1	140823	official_symbol	romo1	393770	Ortholog	1	mapped
SESN1	SESN1	27244	official_symbol	sesn1	436933	Ortholog	1	mapped
SFTPD	SFTPD	6441	official_symbol				0	no_zebrafish_ortholog
SH3PXD2A	SH3PXD2A	9644	official_symbol	sh3pxd2aa	562018	Ortholog	1	mapped
SH3PXD2B	SH3PXD2B	285590	official_symbol	sh3pxd2b	553242	Ortholog	1	mapped
SIRT3	SIRT3	23410	official_symbol	sirt3	558775	Ortholog	1	mapped
SIRT5	SIRT5	23408	official_symbol				0	no_zebrafish_ortholog
SLC1A1	SLC1A1	6505	official_symbol	slc1a1	436939	Ortholog	1	mapped
SOD3	SOD3	6649	official_symbol	sod3a	504078	Ortholog	1	mapped
STK17A	STK17A	9263	official_symbol				0	no_zebrafish_ortholog
TAFA4	TAFA4	151647	official_symbol	tafa4b	768127	Ortholog	1	mapped
TGFBR2	TGFBR2	7048	official_symbol	tgfbr2b	30739	Ortholog	1	mapped
TPO	TPO	7173	official_symbol	tpo	569363	Ortholog	1	mapped
TSPO	TSPO	706	official_symbol	tspo	450011	Ortholog	1	mapped
TXN	TXN	7295	official_symbol				0	no_zebrafish_ortholog
VAV1	VAV1	7409	official_symbol	vav1	137494316	Ortholog	1	mapped
VDAC1	VDAC1	7416	official_symbol	vdac1	334582	Ortholog	1	mapped
PASK	PASK	23178	official_symbol	pask	322674	Ortholog	1	mapped
PPP1R3A	PPP1R3A	5506	official_symbol	ppp1r3ab	100001260	Ortholog	1	mapped
PPP1R3C	PPP1R3C	5507	official_symbol	ppp1r3cb	393807	Ortholog	1	mapped
PPP1R3D	PPP1R3D	5509	official_symbol				0	no_zebrafish_ortholog
PPP1R3F	PPP1R3F	89801	official_symbol				0	no_zebrafish_ortholog
POMC	POMC	5443	official_symbol	pomca	353221	Ortholog	1	mapped
GCGR	GCGR	2642	official_symbol	gcgra	562973	Ortholog	1	mapped
KHK	KHK	3795	official_symbol	khk	436909	Ortholog	1	mapped
RUBCNL	RUBCNL	80183	official_symbol	rubcnl	561574	Ortholog	1	mapped
ABL1	ABL1	25	official_symbol	abl1	100000720	Ortholog	1	mapped
ADAM9	ADAM9	8754	official_symbol				0	no_zebrafish_ortholog
AMBP	AMBP	259	official_symbol	ambp	394093	Ortholog	1	mapped
ANKZF1	ANKZF1	55139	official_symbol	ankzf1	553307	Ortholog	1	mapped
AQP1	AQP1	358	official_symbol				0	no_zebrafish_ortholog
AREG	AREG	374	official_symbol				0	no_zebrafish_ortholog
ATM	ATM	472	official_symbol	atm	403064	Ortholog	1	mapped
BECN1	BECN1	8678	official_symbol	becn1	393846	Ortholog	1	mapped
CAMKK2	CAMKK2	10645	official_symbol				0	no_zebrafish_ortholog
CAPN2	CAPN2	824	official_symbol				0	no_zebrafish_ortholog
CDK1	CDK1	983	official_symbol	cdk1	80973	Ortholog	1	mapped
CFL1	CFL1	1072	official_symbol				0	no_zebrafish_ortholog
CRK	CRK	1398	official_symbol	crk	445234	Ortholog	1	mapped
CRYAA	CRYAA	1409	official_symbol				0	no_zebrafish_ortholog
CRYGD	CRYGD	1421	official_symbol				0	no_zebrafish_ortholog
